tarih,dolar_kuru,politika_faizi
2021-03-25,8.407395311173634,18.381741026864212
2021-03-26,8.391134687567112,18.39687815467047
2021-03-27,8.434570058353412,18.42941544194793
2021-03-28,8.589047689337505,18.357814076912558
2021-03-29,8.5431443033887,18.48316197022844
2021-03-30,8.470054886901462,18.443868814586487
2021-03-31,8.587119365444934,18.497631707831154
2021-04-01,8.558262091923837,18.42696546337292
2021-04-02,8.658180550897757,18.419321034779955
2021-04-03,8.503872457312166,18.55435410403784
2021-04-04,8.554073266895557,18.5487307454973
2021-04-05,8.560390381097553,18.501258339530377
2021-04-06,8.46601141645299,18.519328411240352
2021-04-07,8.654736653828094,18.63553395258066
2021-04-08,8.663991868195058,18.536242266772387
2021-04-09,8.65115940149675,18.694297157134383
2021-04-10,8.639951057350421,18.583583120795026
2021-04-11,8.53463441133833,18.67698440186367
2021-04-12,8.646868668122268,18.645084529851633
2021-04-13,8.667423463601562,18.708125473249034
2021-04-14,8.634228903187509,18.667211049645037
2021-04-15,8.711089773798506,18.702727752502966
2021-04-16,8.780385145501993,18.729364004632195
2021-04-17,8.941360364797024,18.69365932112917
2021-04-18,8.78296127081459,18.797260559245085
2021-04-19,8.804020243459115,18.75100931170633
2021-04-20,8.783582327665657,18.781690642318743
2021-04-21,8.611911512567803,18.75985381741115
2021-04-22,8.813898961408219,18.69790525125764
2021-04-23,8.835335084802677,18.83292119412323
2021-04-24,9.088397989912538,18.97955400138972
2021-04-25,8.83559939704133,18.914604092759806
2021-04-26,8.897751942608238,18.890861507434018
2021-04-27,8.876887746259785,18.89513063301616
2021-04-28,8.77625283432379,18.925849117173005
2021-04-29,9.020164634392678,18.968532426346997
2021-04-30,8.993837371065288,18.898586477878627
2021-05-01,9.010508977356348,19.029793851433343
2021-05-02,8.853228752028006,19.026297480527795
2021-05-03,9.097208643456522,19.042888349096962
2021-05-04,8.829505820939117,19.045353497807884
2021-05-05,9.041138351453807,19.04086119180793
2021-05-06,9.21425991951021,19.089974068777405
2021-05-07,8.908922439271578,19.102372361721965
2021-05-08,8.964108013679802,19.07153026754368
2021-05-09,9.043464638004279,19.07700286250172
2021-05-10,8.995913650939327,19.12722641396549
2021-05-11,8.903956588099769,19.216035254832985
2021-05-12,9.078640943542418,19.093079541531363
2021-05-13,8.978315989544638,19.09810928008227
2021-05-14,9.1446673188362,19.19617423348755
2021-05-15,9.018127367204738,19.206931224574355
2021-05-16,9.277824945985303,19.229504570755907
2021-05-17,9.05726789110536,19.249485795488646
2021-05-18,9.11614878357385,19.24257867091731
2021-05-19,9.242468371786817,19.34468260363499
2021-05-20,9.05079193326189,19.206594880836892
2021-05-21,9.20938607322113,19.26166587657754
2021-05-22,9.330116070044395,19.31437863786493
2021-05-23,9.051415186015463,19.25383258337051
2021-05-24,9.24338861018025,19.343649951762444
2021-05-25,9.263675218607295,19.45196682832628
2021-05-26,9.328630941215618,19.386388292510514
2021-05-27,9.139515297805513,19.41332966143748
2021-05-28,9.143926422440327,19.35523702594875
2021-05-29,9.340927955165878,19.403877841861235
2021-05-30,9.33119398078294,19.432386741302846
2021-05-31,9.339306513349642,19.451711453537065
2021-06-01,9.361663764120188,19.548130046180894
2021-06-02,9.271778185868074,19.528383057522795
2021-06-03,9.375767742597455,19.461376254695523
2021-06-04,9.394611335066658,19.545725039519805
2021-06-05,9.306630660789587,19.574761536078878
2021-06-06,9.577404968562133,19.623308548635936
2021-06-07,9.45097252439427,19.66177877909412
2021-06-08,9.29722059743826,19.54844768323014
2021-06-09,9.494768022877341,19.57511016531685
2021-06-10,9.34440620984666,19.56922479598747
2021-06-11,9.533344552099072,19.636853344033685
2021-06-12,9.583257364481,19.688322903767183
2021-06-13,9.398091289600522,19.73082235893015
2021-06-14,9.58925884921556,19.694108729974406
2021-06-15,9.546961043840211,19.698364553049622
2021-06-16,9.600650682001442,19.738395476880633
2021-06-17,9.720885679122823,19.705501080242527
2021-06-18,9.519429284112576,19.868185809464602
2021-06-19,9.481356194132546,19.69977647007979
2021-06-20,9.480540082461177,19.80584719843631
2021-06-21,9.50067221178262,19.91424112850884
2021-06-22,9.587304784193186,19.82985145783119
2021-06-23,9.641891867471696,19.83646016190895
2021-06-24,9.648207464778466,19.844540490574335
2021-06-25,9.716018424604501,19.86984382568257
2021-06-26,9.647362003744123,19.96395648156035
2021-06-27,9.804176937127497,19.80117161031588
2021-06-28,9.645119560943403,20.004887039003002
2021-06-29,9.956363875781594,19.87346814437151
2021-06-30,9.759675408754568,19.94778403358813
2021-07-01,9.624154633191873,19.95610507709075
2021-07-02,9.615542853882822,20.023445609650054
2021-07-03,9.783641060068685,19.930562376623158
2021-07-04,9.725809254867217,20.05002787557728
2021-07-05,9.832317297664444,20.144585371493356
2021-07-06,9.821002725568023,19.991661838155203
2021-07-07,9.779157786700415,20.085756494821197
2021-07-08,9.714523021014696,20.059622725606683
2021-07-09,9.660479385208383,20.130466842861996
2021-07-10,9.780074327325702,20.126580519478964
2021-07-11,9.923127416820185,20.109999433211794
2021-07-12,9.87165862665629,20.182918040963393
2021-07-13,9.738437089227505,20.26519248026501
2021-07-14,9.893090774539257,20.18188053324514
2021-07-15,9.927066134782455,20.243864267994745
2021-07-16,9.812910368044891,20.159663371049614
2021-07-17,9.929430337114992,20.1929558481581
2021-07-18,9.932640413220474,20.280848628948853
2021-07-19,9.825284226448245,20.34788476453747
2021-07-20,9.988121707121568,20.30791027860578
2021-07-21,10.021183138578998,20.290927357696177
2021-07-22,10.086171525115136,20.322995477549334
2021-07-23,10.096008320856532,20.27696116863551
2021-07-24,9.865622893712766,20.3861579697076
2021-07-25,9.922369041372397,20.416499504561834
2021-07-26,10.080416786940209,20.36622898285984
2021-07-27,10.093053570165997,20.38178204016935
2021-07-28,10.105941458560814,20.435028707095764
2021-07-29,10.452471553851115,20.41634945686696
2021-07-30,10.137049170710394,20.451329460993534
2021-07-31,10.206278398514572,20.576072829238985
2021-08-01,10.200883725701265,20.47518610279919
2021-08-02,10.183384389337958,20.486071028291263
2021-08-03,10.099480054598779,20.488061593666398
2021-08-04,10.219665615967571,20.574098930578984
2021-08-05,10.079247887319923,20.544278771398915
2021-08-06,10.145610262955111,20.537321976199582
2021-08-07,10.133517483701636,20.652306477785135
2021-08-08,10.203002967278612,20.673672074453002
2021-08-09,10.439043124862765,20.589121393996216
2021-08-10,10.033612463791673,20.54226622277095
2021-08-11,10.301726716943733,20.702419552886663
2021-08-12,10.08459082564275,20.63426302516265
2021-08-13,10.211430941038207,20.724476444464617
2021-08-14,10.38028090216932,20.60289062167672
2021-08-15,10.290575559237562,20.76247632753311
2021-08-16,10.189134794390519,20.67373851220994
2021-08-17,10.238140616112888,20.78728596268314
2021-08-18,10.390392476787785,20.767912058177462
2021-08-19,10.262157753578038,20.735952081871645
2021-08-20,10.369601990563384,20.77974788525097
2021-08-21,10.365275030451,20.850866271800975
2021-08-22,10.30831952655547,20.838295719664735
2021-08-23,10.600635685104018,20.87867229408843
2021-08-24,10.462394893258722,20.964724322346413
2021-08-25,10.209250447216592,20.80414086059092
2021-08-26,10.44317185221473,20.979664217980737
2021-08-27,10.371109489116382,20.920472034164295
2021-08-28,10.535293183928276,20.886765682927813
2021-08-29,10.383559491460819,20.881639852112848
2021-08-30,10.464099636012833,20.95515016191678
2021-08-31,10.538833722913001,21.02713933510769
2021-09-01,10.587672229287401,20.99113002154842
2021-09-02,10.393828784020245,21.089515872135497
2021-09-03,10.493170015997162,20.957849989176385
2021-09-04,10.491887323320595,21.046254974342492
2021-09-05,10.486810646034753,21.000690397569972
2021-09-06,10.741450708175668,21.09794231197771
2021-09-07,10.618165170099086,21.14055573540716
2021-09-08,10.464340318424922,21.091623924274074
2021-09-09,10.694976623419336,20.9989019691826
2021-09-10,10.828167763270557,21.155510717409616
2021-09-11,10.73196038447984,21.1838508857123
2021-09-12,10.48953857668476,21.19867934392954
2021-09-13,10.605813880848968,21.256704363828394
2021-09-14,10.793690117909689,21.157813218310668
2021-09-15,10.608993771284583,21.261827355621477
2021-09-16,10.736904375516518,21.303892574028684
2021-09-17,10.782747552900263,21.171788467260292
2021-09-18,10.625352815254953,21.2931510858124
2021-09-19,10.724855041662016,21.2684101510219
2021-09-20,10.419442558116723,21.305993656973033
2021-09-21,10.653892242845634,21.343904262860868
2021-09-22,10.74383590669518,21.318609658534104
2021-09-23,10.657076118493446,21.325636330837533
2021-09-24,10.957857281938528,21.37758000372585
2021-09-25,10.664363728604735,21.337960733964138
2021-09-26,10.776135132586534,21.354482422518853
2021-09-27,10.845975353840274,21.45919299116677
2021-09-28,10.98979033987371,21.384235273316843
2021-09-29,10.71483851070459,21.49144124817607
2021-09-30,10.987502815893462,21.49770583582914
2021-10-01,10.884971461635358,21.404736582802744
2021-10-02,10.798559005284039,21.473599334681325
2021-10-03,10.955681932670593,21.58363368550631
2021-10-04,10.94213926965705,21.491320586852787
2021-10-05,10.874973327239255,21.533609298350136
2021-10-06,10.954736938309571,21.59638320418403
2021-10-07,10.921987084979826,21.628900333041397
2021-10-08,10.984631894046561,21.593604511330877
2021-10-09,11.052254941828975,21.592756593954352
2021-10-10,11.157405270846839,21.71020124482969
2021-10-11,10.887783754205053,21.742478382990477
2021-10-12,11.237630356408799,21.72092695039552
2021-10-13,10.841879953846355,21.692700603040514
2021-10-14,11.03467193915048,21.664472057886048
2021-10-15,11.12144388415793,21.6798137716961
2021-10-16,11.10347306513841,21.763912345343048
2021-10-17,11.02586564123828,21.775157199180025
2021-10-18,11.080085083040045,21.840767865838746
2021-10-19,11.064358929465325,21.819661088874067
2021-10-20,11.067484262092218,21.728435217215097
2021-10-21,11.224142662344176,21.872637261245067
2021-10-22,11.187645716094012,21.786587497049037
2021-10-23,11.095414922826876,21.83374261287297
2021-10-24,11.267427584751701,21.881901834839006
2021-10-25,11.220959264151471,21.985625847071454
2021-10-26,11.284277238803138,22.05778904843835
2021-10-27,11.278715625967036,21.94907992165073
2021-10-28,11.145614955537903,21.92603458581373
2021-10-29,11.185258067465847,21.97837034722961
2021-10-30,11.328767246853303,22.012478484155107
2021-10-31,11.327836627739757,21.96851297963939
2021-11-01,11.27747115665543,22.090757576768695
2021-11-02,11.304055769238156,22.028951194988483
2021-11-03,11.432851235341555,22.05878545953932
2021-11-04,11.258689321734563,22.083645165743302
2021-11-05,11.385317913590583,22.087878931727133
2021-11-06,11.323150625085624,22.125197274275727
2021-11-07,11.334363484861726,22.068838237980728
2021-11-08,11.478771005238599,22.088236457666607
2021-11-09,11.464196669794118,22.077594481771158
2021-11-10,11.475767713350812,22.171027903006586
2021-11-11,11.537726345321616,22.204450314707014
2021-11-12,11.422040563624892,22.204842780894836
2021-11-13,11.500897191446546,22.282129407310446
2021-11-14,11.414436933513137,22.21457563275745
2021-11-15,11.490641959276763,22.264743164534362
2021-11-16,11.457972733446582,22.193171686003602
2021-11-17,11.493448350238056,22.244852392742683
2021-11-18,11.55602617113791,22.315434913800523
2021-11-19,11.427450115126305,22.339563779515224
2021-11-20,11.731272625873633,22.29886097465069
2021-11-21,11.434193875010548,22.32643000749683
2021-11-22,11.426138466737179,22.270566930811523
2021-11-23,11.676130130221393,22.345059806161068
2021-11-24,11.652247027123115,22.42388107243322
2021-11-25,11.64825445428747,22.424572813118388
2021-11-26,11.661438738364115,22.437296496437952
2021-11-27,11.61014122500843,22.431202542783772
2021-11-28,11.534402179999972,22.445517664411966
2021-11-29,11.644469787823361,22.428599097562717
2021-11-30,11.58193487570821,22.51300722360235
2021-12-01,11.759924735056632,22.515565097867526
2021-12-02,11.660468738420077,22.535568041103527
2021-12-03,11.605386471746472,22.50111600462634
2021-12-04,11.668559322115858,22.43620124882199
2021-12-05,11.754752766564154,22.61517667845907
2021-12-06,11.669848880711626,22.552827818126797
2021-12-07,11.656761011290815,22.550081550780895
2021-12-08,11.776113486852083,22.64434493263458
2021-12-09,11.789003137669196,22.60652100309876
2021-12-10,11.726573877876646,22.69556910235288
2021-12-11,11.742926079707361,22.689873228685215
2021-12-12,11.82599661886039,22.70965204542224
2021-12-13,11.670744905830327,22.62362644175802
2021-12-14,11.687568677397838,22.768972074643198
2021-12-15,11.769232347565685,22.737888049991405
2021-12-16,11.832493769375176,22.722812314523235
2021-12-17,11.897690955961595,22.76489624290849
2021-12-18,12.026897535952184,22.685365705952293
2021-12-19,11.977889591432866,22.811060756227075
2021-12-20,11.888891490971755,22.75561018829977
2021-12-21,11.91574543803326,22.75589589747253
2021-12-22,11.830155837215182,22.763862100509645
2021-12-23,11.941319174935158,22.912065126625865
2021-12-24,11.927066339497818,22.841418186247566
2021-12-25,12.000965774279074,22.966018389483864
2021-12-26,11.898732538745465,22.878992578891253
2021-12-27,12.04615199938025,22.836865402220056
2021-12-28,12.160252954111824,22.882857726158104
2021-12-29,12.008864762821315,23.016925177211714
2021-12-30,12.072673664732326,22.963790335370366
2021-12-31,12.114278606548979,22.960621527498503
2022-01-01,12.017903875044718,23.012487451671504
2022-01-02,12.093196885269776,23.046026325243073
2022-01-03,12.084808592022346,23.093257777285654
2022-01-04,12.106078676654485,23.12626344604101
2022-01-05,12.03177180326949,23.052300700312742
2022-01-06,12.124285513936364,23.020437396353923
2022-01-07,12.184396040490448,23.082517170657695
2022-01-08,12.29247228700084,23.132655102098838
2022-01-09,12.25604672368529,23.087903778514992
2022-01-10,12.388199601683361,23.104684827136605
2022-01-11,12.108908314498834,23.186182415014684
2022-01-12,12.28563684931514,23.183011051414496
2022-01-13,12.229500701072341,23.203534166819434
2022-01-14,12.442908508675707,23.18042019836968
2022-01-15,12.155860101673857,23.22327557745023
2022-01-16,12.165479460846727,23.205034604002936
2022-01-17,12.202274095375838,23.312206829828423
2022-01-18,12.062585502344694,23.335910024064205
2022-01-19,12.23516128746303,23.208288812271945
2022-01-20,12.224585238331171,23.27057331043006
2022-01-21,12.328299597989595,23.25867303874101
2022-01-22,12.360197531775125,23.317448952831
2022-01-23,12.526400732974432,23.36222889911766
2022-01-24,12.44658774772688,23.310369184678084
2022-01-25,12.306616713197469,23.35320910306258
2022-01-26,12.287227326484308,23.3655548731706
2022-01-27,12.439022425625229,23.442566756300455
2022-01-28,12.270568902627947,23.452121254738156
2022-01-29,12.598499814770879,23.42901780827531
2022-01-30,12.546059665113008,23.490396377604977
2022-01-31,12.393959802685842,23.470671977824477
2022-02-01,12.282325629842658,23.500873874593367
2022-02-02,12.60178803502372,23.61457988268043
2022-02-03,12.46770852793735,23.614380978810853
2022-02-04,12.615705858515394,23.498829512430788
2022-02-05,12.345243176294044,23.62174584322696
2022-02-06,12.457510154733537,23.637279698113414
2022-02-07,12.530733741856166,23.555747354007035
2022-02-08,12.547669146116256,23.67055004868824
2022-02-09,12.510726254447292,23.72295841047696
2022-02-10,12.630779509685398,23.60638522229994
2022-02-11,12.474494188367823,23.633087969617282
2022-02-12,12.579779997659386,23.746296832066005
2022-02-13,12.61880922418814,23.725439172320943
2022-02-14,12.67098525927826,23.75588886859747
2022-02-15,12.703464578536705,23.761795163711355
2022-02-16,12.532600596399464,23.780751146993566
2022-02-17,12.504415103365124,23.711343392587438
2022-02-18,12.79835591748397,23.846483532389897
2022-02-19,12.71658135134751,23.869047794736044
2022-02-20,12.62126301134933,23.81554940596709
2022-02-21,12.863988577412671,23.841295743735632
2022-02-22,12.73320255814514,23.78336486415437
2022-02-23,12.85232652797767,23.90208362513888
2022-02-24,12.75391037256773,23.921424407479524
2022-02-25,12.965995031770353,23.906162632599685
2022-02-26,12.94821603838191,23.98194049949901
2022-02-27,12.760547254145115,23.92546961801232
2022-02-28,12.89536247894389,23.98685442391183
2022-03-01,12.875504693662403,23.924091558738375
2022-03-02,12.960591969312558,23.9903478161851
2022-03-03,12.739998182356747,23.999258358889506
2022-03-04,12.917857389270033,24.035692115942524
2022-03-05,12.967856406810583,24.022401021454645
2022-03-06,12.698901724338748,24.05075438616856
2022-03-07,12.769211536569914,24.11508102258005
2022-03-08,12.696375884915915,24.068391100201897
2022-03-09,12.886120134102901,24.026351105082707
2022-03-10,12.997576757982388,24.210609803385744
2022-03-11,13.08881995246783,24.20865396016583
2022-03-12,12.958755440155636,24.09141876953186
2022-03-13,13.126969231526221,24.206967942605228
2022-03-14,12.838859246003038,24.163784461871238
2022-03-15,12.819292862744446,24.21855820922119
2022-03-16,12.996838051645733,24.23654570296114
2022-03-17,13.053561081284759,24.226564754550484
2022-03-18,13.024646776436853,24.215547509342816
2022-03-19,12.833933756097709,24.23665938806215
2022-03-20,13.044527677005851,24.241827492959736
2022-03-21,12.935754445762077,24.26249662637811
2022-03-22,13.145930365551,24.317179470342996
2022-03-23,13.128384650133116,24.30120103344576
2022-03-24,13.010498561746129,24.387542284242762
2022-03-25,13.06586156350063,24.44425263677976
2022-03-26,13.024088617900835,24.35733831500029
2022-03-27,13.136503775217848,24.414761850151397
2022-03-28,13.251047631850724,24.444226528695605
2022-03-29,13.069722510022478,24.459293034782256
2022-03-30,13.231461481063251,24.45594133268793
2022-03-31,13.140792782529656,24.505728338265943
2022-04-01,13.1272929759961,24.50915731303782
2022-04-02,13.208638938082313,24.439612392343257
2022-04-03,13.128579456691263,24.561403964734918
2022-04-04,13.189500473253917,24.578761351434625
2022-04-05,13.137839329385185,24.51268315241819
2022-04-06,13.466861346791141,24.56919499745533
2022-04-07,13.286676903552108,24.61791520337934
2022-04-08,13.22593971241111,24.58973371081565
2022-04-09,13.330071969139226,24.67029895223875
2022-04-10,13.310202887952155,24.75129432263725
2022-04-11,13.31210044782335,24.610252044330363
2022-04-12,13.408375792636447,24.59694976386026
2022-04-13,13.43547160849227,24.697643571854023
2022-04-14,13.31943243758192,24.734981415385917
2022-04-15,13.327662443133939,24.703810619493208
2022-04-16,13.370500812338674,24.804467619407326
2022-04-17,13.180575580435715,24.681324944310944
2022-04-18,13.272010305544853,24.799351813504522
2022-04-19,13.572978553364594,24.75086348937083
2022-04-20,13.613549612825702,24.88357607377497
2022-04-21,13.436910952375369,24.913683594178845
2022-04-22,13.532231967492018,24.792175645187104
2022-04-23,13.51846300149623,24.819481265836675
2022-04-24,13.807987781742833,24.906389165036927
2022-04-25,13.624818906896198,24.860503886254293
2022-04-26,13.5128313714601,24.89404050590299
2022-04-27,13.442830801403568,24.914031135882556
2022-04-28,13.390501928293286,24.833228705101384
2022-04-29,13.584254638761198,24.944971123662388
2022-04-30,13.501034915501481,24.927627270319725
2022-05-01,13.447206333925578,24.953908165958776
2022-05-02,13.537536131316527,25.067196555308037
2022-05-03,13.506800334234772,24.948640258476466
2022-05-04,13.796431012958903,25.06857651058366
2022-05-05,13.728642540002026,25.030418752785504
2022-05-06,13.652443015030853,25.046829538933135
2022-05-07,13.813996407906949,25.116786790216345
2022-05-08,13.686500539638141,25.110721408198035
2022-05-09,13.605397003595987,25.1387001413864
2022-05-10,13.856599546311214,25.1750293726079
2022-05-11,13.770939857808148,25.126505368477922
2022-05-12,13.62608595286247,25.128909598967535
2022-05-13,13.723538415342189,25.121714557420862
2022-05-14,13.667772172667508,25.15115220530564
2022-05-15,13.629815739764982,25.356328101125857
2022-05-16,13.873475182470013,25.28755800695309
2022-05-17,13.984560806619298,25.174220957661685
2022-05-18,13.666524100045805,25.19210242619074
2022-05-19,13.87543949595221,25.298769275169672
2022-05-20,13.766840030226401,25.31848986000848
2022-05-21,13.795953463617549,25.335021459961286
2022-05-22,13.798188324425565,25.31128012657356
2022-05-23,13.783790354736905,25.334205851306933
2022-05-24,13.887803309354803,25.373323188570883
2022-05-25,13.812617849774648,25.37767451073341
2022-05-26,13.935520258849172,25.278865489837198
2022-05-27,13.916212480181708,25.39479117500165
2022-05-28,13.910103201295414,25.380161482873227
2022-05-29,13.856003354633328,25.4479430235875
2022-05-30,13.90184430263609,25.60489605082808
2022-05-31,14.047822273130933,25.490457832027456
2022-06-01,14.035136584166228,25.47285791250095
2022-06-02,13.900051055779368,25.55107511996427
2022-06-03,14.02050152565758,25.545570087281696
2022-06-04,14.09846872230727,25.558891065499658
2022-06-05,13.869151196713387,25.584679518693683
2022-06-06,14.103189458918951,25.67361481533021
2022-06-07,13.995352778641806,25.530693863378268
2022-06-08,14.13143673625114,25.62737053704097
2022-06-09,14.010812668593008,25.573820524757156
2022-06-10,13.919412089036241,25.664365861629175
2022-06-11,13.949907770169808,25.607106551793592
2022-06-12,14.130232223479698,25.648623184743474
2022-06-13,14.164157693841142,25.671187677767666
2022-06-14,14.060515496013988,25.75118365750263
2022-06-15,14.227568119257597,25.764766191788347
2022-06-16,14.010318582008399,25.67300824882474
2022-06-17,14.182624323225998,25.754491471252884
2022-06-18,14.080892397969917,25.732716421021266
2022-06-19,14.14957212202138,25.72172081628079
2022-06-20,14.23225731478867,25.79024585734917
2022-06-21,14.154237825984067,25.802123218503432
2022-06-22,14.214585322944915,25.95533383029933
2022-06-23,14.366431873144775,25.872096645305923
2022-06-24,14.220875120126449,25.798018427056007
2022-06-25,14.374895233140712,25.855111249941004
2022-06-26,14.191117051323872,25.950869762976854
2022-06-27,14.369829869436593,26.020673384904715
2022-06-28,14.473768028566289,25.853402728705152
2022-06-29,14.095208431343204,25.85515632311593
2022-06-30,14.27544507066432,26.059151449197305
2022-07-01,14.425603523784854,26.001534547353092
2022-07-02,14.360353487317933,25.95508984994656
2022-07-03,14.430534328114799,26.041686588902337
2022-07-04,14.345782936961522,25.8996183957012
2022-07-05,14.427602149235826,26.048025206037735
2022-07-06,14.41613716180476,26.080698137405864
2022-07-07,14.561244806365382,26.126971233796432
2022-07-08,14.482670399384958,26.046513577260743
2022-07-09,14.503750296117792,26.11794338100138
2022-07-10,14.441564048153458,26.08383843968406
2022-07-11,14.446752837213888,26.159329506826584
2022-07-12,14.46501935569461,26.118243650980556
2022-07-13,14.560482103569836,26.159056573196526
2022-07-14,14.491700156105413,26.146121493470854
2022-07-15,14.575537804732512,26.244919723357388
2022-07-16,14.76686211376285,26.27173611515487
2022-07-17,14.659196219096911,26.233533178879995
2022-07-18,14.55224311039239,26.263626755181704
2022-07-19,14.717728570681,26.205735932757854
2022-07-20,14.569561356017884,26.279632319145023
2022-07-21,14.419318154657688,26.308556568749108
2022-07-22,14.53508369193917,26.45855710220853
2022-07-23,14.461574845783757,26.288369744424152
2022-07-24,14.626264404337643,26.433627605706317
2022-07-25,14.676019305516164,26.426712330497818
2022-07-26,14.854582913680172,26.407351860104864
2022-07-27,14.732393634684493,26.497701712145947
2022-07-28,14.690552559282624,26.444826609622368
2022-07-29,14.808164885137293,26.46212994383125
2022-07-30,14.51687251097359,26.456466599452813
2022-07-31,14.774309212540668,26.536751724280453
2022-08-01,14.840595990973942,26.546847389905896
2022-08-02,14.628412561862696,26.477190711896377
2022-08-03,14.903408305616807,26.458962864597083
2022-08-04,14.835644256900988,26.531226840513067
2022-08-05,14.7730275396169,26.5178245922188
2022-08-06,14.89059623247304,26.57110093976375
2022-08-07,15.067149046498287,26.652599723284556
2022-08-08,14.871028101079132,26.584313381851842
2022-08-09,14.890425249058747,26.62148794359644
2022-08-10,14.832428815330124,26.642980897458266
2022-08-11,14.806142183193103,26.698951952883945
2022-08-12,14.986921916649441,26.560636590130283
2022-08-13,14.831041667259562,26.659096690147077
2022-08-14,14.936568388427823,26.71644653755515
2022-08-15,14.894407734884805,26.782336948818354
2022-08-16,15.002833176991391,26.714188526677532
2022-08-17,15.001063119800879,26.66140666180658
2022-08-18,15.084212618553408,26.802670517462815
2022-08-19,14.942218699097575,26.756367473779058
2022-08-20,14.978994560309149,26.745102908321655
2022-08-21,14.920867397115689,26.789819619846345
2022-08-22,14.987076157541741,26.828261269505045
2022-08-23,15.081997247709271,26.82370095221676
2022-08-24,15.132727774924755,26.76011053064455
2022-08-25,14.977574095697893,26.93169279139969
2022-08-26,15.169512934981654,26.9670338816751
2022-08-27,15.230877843707015,26.952316877233976
2022-08-28,15.149419263004326,26.87930714220159
2022-08-29,15.308517068793197,26.942567497081285
2022-08-30,15.056220282482466,26.968766656073026
